"annotation_id"	"annotator"	"assigned"	"cause"	"cost-push-time"	"cost-time"	"counter-narrative"	"created_at"	"demand-time"	"effect"	"expect-time"	"fiscal-time"	"govt-time"	"id"	"international-time"	"lead_time"	"monetary-time"	"narrative-type"	"other-cause-time"	"other-effect-time"	"purchase-time"	"rates-time"	"redistribution-time"	"savings-time"	"social-time"	"supply-time"	"temporality"	"text"	"trade-time"	"uncertain-time"	"updated_at"	"wage-time"
768	"3"	"az"	""	""	""	""	"2024-02-02T17:06:55.729366Z"	""	""	""	""	""	86490734	""	25.762	""	"none"	""	""	""	""	""	""	""	""	""	"The rule also promulgates unjustified expansion of activities that count , including many activities that do not directly benefit low- and moderate-income people and communities.112 The most problematic change is revising the presumptive CRA rating thresholds to dramatically increase CRA ratings inflation.113  The OCC proposed the rule without conducting even cursory data analysis -- forging ahead of the Federal Reserve as it formulated its rule and making CRA-enforcing agencies even more out of step with each other ."	""	""	"2024-02-02T17:06:55.729394Z"	""
769	"3"	"az"	""	""	""	""	"2024-02-02T17:07:04.731910Z"	""	""	""	""	""	92625476	""	6.379	""	"none"	""	""	""	""	""	""	""	""	""	"Inflation climbed to 9.1% in June , its highest rate in 40 years ."	""	""	"2024-02-02T17:07:04.731937Z"	""
770	"3"	"az"	""	""	""	""	"2024-02-02T17:07:27.435607Z"	""	"social"	""	""	""	12564	""	20.56	""	"effect"	""	""	""	""	""	""	"past"	""	"past"	"In point of fact , it really did not raise them much until the war against Viet Nam -- when it feared inflation ."	""	""	"2024-02-02T17:07:27.435629Z"	""
771	"3"	"az"	""	""	""	""	"2024-02-02T17:07:35.623211Z"	""	""	""	""	""	70097562	""	4.45	""	"none"	""	""	""	""	""	""	""	""	""	"People 's average weekly earnings thus increased $46 , or 5.73 percent , before adjusting for inflation ."	""	""	"2024-02-02T17:07:35.623243Z"	""
772	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T17:08:13.111719Z"	""	"savings"	""	""	""	806627	""	35.581	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	"While he generally advises those looking to protect their purchasing power to invest capital in precious metals and the equity markets ( the rationale being inflation should hurt equity prices less than bond prices ) , he warns that equities appear overbought at this time ."	""	""	"2024-02-02T17:08:13.111750Z"	""
773	"3"	"az"	""	""	""	""	"2024-02-02T17:08:27.793947Z"	""	""	""	""	""	88618290	""	12.299	""	"none"	""	""	""	""	""	""	""	""	""	"Because Utah has a 50-cent gas tax , and we have a 28-cent gas tax and it does n't go up with inflation ."	""	""	"2024-02-02T17:08:27.793975Z"	""
774	"3"	"az"	""	""	""	""	"2024-02-02T17:10:03.171070Z"	""	""	""	""	""	70824434	""	44.702	""	"none"	""	""	""	""	""	""	""	""	""	"With run-rate inflation , sixteen off the first over in 1979 is worth about 25 now ."	""	""	"2024-02-02T17:10:03.171091Z"	""
775	"3"	"az"	""	""	""	""	"2024-02-02T17:10:12.346337Z"	""	""	""	""	""	8020532	""	5.827	""	"none"	""	""	""	""	""	""	""	""	""	"Meanwhile , MediGap Plans are expected to maintain their historic inflation rate of 3.25 percent ."	""	""	"2024-02-02T17:10:12.346362Z"	""
776	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T17:10:45.865527Z"	""	"rates"	""	""	""	20049209	""	31.625	""	"effect"	""	""	""	"future"	""	""	""	""	"future"	"The FOMC members expressed their concerns weak inflation , staying on the defensive with regard to the Fed rate hike prospects this year ."	""	""	"2024-02-02T17:10:45.865550Z"	""
777	"3"	"az"	""	""	""	""	"2024-02-02T17:10:53.276291Z"	""	""	""	""	""	198769	""	5.506	""	"none"	""	""	""	""	""	""	""	""	""	""" For the last 12 months , we 've reached an inflation of 6.6 percent , "" he says ."	""	""	"2024-02-02T17:10:53.276317Z"	""
778	"3"	"az"	""	"present"	""	"normal-narrative"	"2024-02-02T17:11:45.322548Z"	""	"cost-push"	""	""	""	2231149	""	49.081	""	"effect"	""	""	""	""	""	""	""	""	"present"	"The industry has been coping with the devastation of huanglongbing the same way producers have been hiding all food inflation from the American public : by gradually reducing the size of juice containers , rather than increasing the price ."	""	""	"2024-02-02T17:11:45.322570Z"	""
779	"3"	"az"	""	""	""	""	"2024-02-02T17:11:59.656004Z"	""	""	""	""	""	22139223	""	12.551	""	"none"	""	""	""	""	""	""	""	""	""	"But to fully grasp it , depending on which online calculator you use , $30 in 1919 roughly translates to $438 in today 's dollars when adjusted for inflation ."	""	""	"2024-02-02T17:11:59.656026Z"	""
780	"3"	"az"	"monetary"	""	""	"counter_narrative"	"2024-02-02T17:12:18.784279Z"	""	""	""	""	""	9866923	""	17.38	"present"	"cause"	""	""	""	""	""	""	""	""	"future"	"Still , the fears that easing monetary policy may lead to inflation are premature ."	""	""	"2024-02-02T17:12:18.784300Z"	""
781	"3"	"az"	""	""	""	""	"2024-02-02T17:12:34.256655Z"	""	""	""	""	""	9863914	""	13.669	""	"none"	""	""	""	""	""	""	""	""	""	"Among other inaccurate gibberish , the sanity-estranged missive warns ...  Time again for the Under $700K Club , the inflation-adjusted version of our old Under $500K club ."	""	""	"2024-02-02T17:12:34.256675Z"	""
782	"3"	"az"	""	""	""	""	"2024-02-02T17:13:44.398274Z"	""	""	""	""	""	18152341	""	68.293	""	"{""choices"":[""none"",""foreign""]}"	""	""	""	""	""	""	""	""	""	""" Underlying inflation pressures continue to remain subdued and have yet to show a convincing upward trend ... The ongoing volatility in headline inflation underlines the need to look through transient developments which have no implication for the medium-term outlook for price stability , "" Draghi added ."	""	""	"2024-02-02T17:13:44.398294Z"	""
783	"3"	"az"	"supply"	""	""	"normal-narrative"	"2024-02-02T17:14:14.877533Z"	""	""	""	""	""	21044961	""	27.648	""	"cause"	""	""	""	""	""	""	""	"present"	"present"	"One complicating factor is that the nation 's inflation gauges may be out of whack given the impact on energy prices from the recent hurricanes along the Gulf Coast ."	""	""	"2024-02-02T17:14:14.877554Z"	""
784	"3"	"az"	""	""	""	""	"2024-02-02T17:14:22.378331Z"	""	""	""	""	""	3464270	""	5.565	""	"none"	""	""	""	""	""	""	""	""	""	"A similar storm , Tropical Storm Doria , caused an inflation-adjusted $868 million worth of damage when it barreled up the East Coast in 1971 ."	""	""	"2024-02-02T17:14:22.378357Z"	""
785	"3"	"az"	"{""choices"":[""supply"",""wage"",""past""]}"	""	""	"normal-narrative"	"2024-02-02T17:25:38.682174Z"	""	""	""	""	""	8472846	""	426.06	""	"cause"	""	""	""	""	""	""	""	"past"	"past"	"All I 've seen over for decades is inflation because of higher wages and cost of goods ."	""	""	"2024-02-02T17:25:38.682200Z"	"past"
786	"3"	"az"	"monetary"	""	""	"normal-narrative"	"2024-02-02T17:26:08.871832Z"	""	""	""	""	""	63421290	""	28.286	"present"	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	""	""	""	"future"	"Bonds  At the moment , the ECB is still far from reaching its medium-term inflation target , which is why the central bank will maintain an expansive stance in its monetary policy ."	""	""	"2024-02-02T17:26:08.871853Z"	""
787	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T17:27:28.457120Z"	""	"rates"	""	""	""	18874519	""	77.316	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	"future"	""	""	""	""	"present"	"Playing down the significance of its new guidance and the forecast cuts , Draghi said the general path of inflation has not changed and rate cuts are not impossible , giving his message a dovish tilt ."	""	""	"2024-02-02T17:27:28.457149Z"	""
788	"3"	"az"	"fiscal"	""	""	"normal-narrative"	"2024-02-02T17:27:52.271095Z"	""	""	""	"present"	""	26067138	""	20.8	""	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	""	""	""	"present"	"Turkey faces spiralling external debts and rampant inflation , while a spat over an imprisoned US pastor means the country faces economic sanctions , making life even more difficult for its strongman president , Recep Tayyip Erdogan ."	""	""	"2024-02-02T17:27:52.271116Z"	""
789	"3"	"az"	""	""	""	"counter_narrative"	"2024-02-02T17:28:42.063336Z"	""	"{""choices"":[""uncertain"",""present"",""social""]}"	""	""	""	90073984	""	179.85700000000003	""	"effect"	""	""	""	""	""	""	"present"	""	"present"	"told analysts during a conference call following the release of the company 's latest quarterly results that high inflation and worries of a recession have n't slowed its customers ' spending ."	""	"present"	"2024-02-06T23:12:49.446416Z"	""
790	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T17:29:05.882846Z"	""	"uncertain"	""	""	""	33623975	""	20.265	""	"effect"	""	""	""	""	""	""	""	""	"present"	"But Inflation is clouding the outlook for 2022 , based on comments from bank executives to reporters and industry analysts ."	""	"present"	"2024-02-02T17:29:05.882867Z"	""
791	"3"	"az"	""	""	""	""	"2024-02-02T17:29:14.634808Z"	""	""	""	""	""	1184403	""	5.848	""	"none"	""	""	""	""	""	""	""	""	""	"As for price stability , inflation has averaged 1 ?"	""	""	"2024-02-02T17:29:14.634829Z"	""
792	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T20:00:22.070395Z"	""	""	""	""	""	70473033	""	9038.775	""	"none"	""	""	""	""	""	""	""	""	""	"He also said that the inflation came down to as low as 2.19 per cent in December 2018 ."	""	""	"2024-02-02T20:00:22.070421Z"	""
793	"3"	"az"	""	""	""	""	"2024-02-02T20:00:41.593423Z"	""	""	""	""	""	3597557	""	17.439	""	"none"	""	""	""	""	""	""	""	""	""	"This assessment will take into account a wide range of information , including measures of labor market conditions , indicators of inflation pressures and inflation expectations , and readings on financial and international developments ."	""	""	"2024-02-02T20:00:41.593451Z"	""
794	"3"	"az"	""	""	""	""	"2024-02-02T20:00:52.474789Z"	""	""	""	""	""	24003117	""	10.826	""	"{""choices"":[""none"",""foreign""]}"	""	""	""	""	""	""	""	""	""	"The European Union 's statistics agency Wednesday said consumer prices in that month were 1.4% higher than a year earlier , an increase from the 1.1% rate of inflation recorded in February ."	""	""	"2024-02-02T20:00:58.706122Z"	""
795	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T20:01:22.375412Z"	""	"rates"	""	""	""	83594976	""	21.916	""	"effect"	""	""	""	"future"	""	""	""	""	"present"	"Current inflation rates indicate there will be no change in interest rates for some time ."	""	""	"2024-02-02T20:01:22.375432Z"	""
796	"3"	"az"	"monetary"	""	""	"normal-narrative"	"2024-02-02T20:01:54.994034Z"	""	""	""	""	""	1295515	""	28.12	"general"	"cause"	""	""	""	""	""	""	""	""	"general"	"Indeed , as history shows , many popular responses to economic crises -- closing borders to immigration and free trade , hiking taxes , or printing money excessively and driving up inflation -- can do incredible damage to long-term growth ."	""	""	"2024-02-02T20:01:54.994055Z"	""
797	"3"	"az"	""	""	""	""	"2024-02-02T20:02:09.105058Z"	""	""	""	""	""	25069061	""	6.645	""	"none"	""	""	""	""	""	""	""	""	""	"Others defended the increase as smaller than the rate of inflation ."	""	""	"2024-02-02T20:02:09.105083Z"	""
798	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T20:02:25.386171Z"	""	"savings"	""	""	""	1080305	""	13.969	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	"Conclusions  Avoid bonds with negative real yields ( and be skeptical of officially reported inflation data ) ."	""	""	"2024-02-02T20:02:25.386193Z"	""
799	"3"	"az"	""	""	""	""	"2024-02-02T20:02:34.978525Z"	""	""	""	""	""	70415873	""	7.743	""	"none"	""	""	""	""	""	""	""	""	""	"The contribution limit was raised from the $5,500 level in place since 2013 , under inflation adjustments issued by the IRS ."	""	""	"2024-02-02T20:02:34.978551Z"	""
800	"3"	"az"	""	""	""	""	"2024-02-02T20:03:13.652952Z"	""	""	""	""	""	9353016	""	33.63	""	"none"	""	""	""	""	""	""	""	""	""	"In their last policy meeting in May , rate-setters admitted they "" would face a trade-off between stabilising inflation on the one hand and output and employment on the other , "" adding that "" the implications for the direction of monetary policy will depend on the relative magnitudes of the demand , supply and exchange rate effects . """	""	""	"2024-02-02T20:03:13.652974Z"	""
801	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T20:04:31.900113Z"	""	"savings"	""	""	""	70459956	""	75.512	""	"effect"	""	""	""	""	""	"present"	""	""	"present"	"But combined with other recent trends -- growing inventories of homes available for sale , slower price inflation and even modest price reductions -- the decline in mortgage rates should be encouraging for anyone seriously in the market for a home ."	""	""	"2024-02-02T20:04:31.900135Z"	""
802	"3"	"az"	""	""	""	""	"2024-02-02T20:04:40.211916Z"	""	""	""	""	""	322868	""	6.493	""	"none"	""	""	""	""	""	""	""	""	""	"The general consensus on the panel was that if you liked inflation , you had to deal with a multiverse ."	""	""	"2024-02-02T20:04:40.211936Z"	""
803	"3"	"az"	""	""	""	""	"2024-02-02T20:05:34.259178Z"	""	""	""	""	""	1145824	""	49.634	""	"none"	""	""	""	""	""	""	""	""	""	"As inflation expectations become more dispersed , this measure becomes larger ."	""	""	"2024-02-02T20:05:34.259199Z"	""
804	"3"	"az"	""	""	""	""	"2024-02-02T20:06:23.036636Z"	""	""	""	""	""	14005470	""	5.567	""	"none"	""	""	""	""	""	""	""	""	""	"But the prices are going up extensively more than inflation . """	""	""	"2024-02-02T20:06:23.036663Z"	""
805	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T20:07:53.098947Z"	""	"{""choices"":[""uncertain"",""rates"",""present""]}"	""	""	""	21952216	""	87.048	""	"effect"	""	""	""	"future"	""	""	""	""	"future"	"Underscoring uncertainty about the future of inflation , several members of the Governing Council actually suggested that there be a de-linking of tapering plans from inflation ."	""	"present"	"2024-02-02T20:07:53.098968Z"	""
806	"3"	"az"	""	""	""	""	"2024-02-02T20:08:04.241464Z"	""	""	""	""	""	2710224	""	6.104	""	"none"	""	""	""	""	""	""	""	""	""	"Having sold the rights to the company for $130 in 1938 ( $2,197.49 USD in 2014 , adjusting for inflation ) , DC responded by firing the pair ."	""	""	"2024-02-02T20:08:04.241490Z"	""
807	"3"	"az"	""	""	"present"	"normal-narrative"	"2024-02-02T20:08:38.310696Z"	""	"cost"	""	""	""	16672249	""	28.412	""	"effect"	""	""	""	""	""	""	""	""	"present"	"Wages have grown strongly in the Trump years , especially for men without a college degree , even if rising inflation is beginning to bite into the gains ."	""	""	"2024-02-02T20:08:38.310730Z"	""
808	"3"	"az"	"{""choices"":[""demand"",""fiscal""]}"	""	""	"normal-narrative"	"2024-02-02T20:09:42.197943Z"	"future"	"rates"	""	"future"	""	32545849	""	61.834	""	"{""choices"":[""cause"",""effect""]}"	""	""	""	"future"	""	""	""	""	"future"	"It is at least possible that the economy could rebound quickly after springtime vaccinations allow pent-up savings to be spent , and locking in more fiscal support now could fuel inflation levels that cause the Federal Reserve to begin raising interest rates ."	""	""	"2024-02-02T20:09:42.197964Z"	""
809	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T20:10:04.298530Z"	""	"rates"	""	""	""	15908159	""	17.763	""	"effect"	""	""	""	"future"	""	""	""	""	"present"	"In light of the current shortfall of inflation from 2 percent , the Committee will carefully monitor actual and expected progress toward its inflation goal ."	""	""	"2024-02-02T20:10:04.298551Z"	""
810	"3"	"az"	""	""	""	""	"2024-02-02T20:10:14.906104Z"	""	""	""	""	""	2406942	""	6.085	""	"none"	""	""	""	""	""	""	""	""	""	"Inflation cools down the universe , but then inflation ends and the energy in the inflaton field immediately converts into heat -- so-called reheating ."	""	""	"2024-02-02T20:10:14.906131Z"	""
811	"3"	"az"	""	""	""	"counter_narrative"	"2024-02-02T20:10:45.759199Z"	""	"rates"	""	""	""	85775159	""	27.868	""	"effect"	""	""	""	"future"	""	""	""	""	"future"	"Currently , the markets expect that Powell will hint that Fed is ready to tolerate higher inflation and pledge that interest rates will stay low for a long time ."	""	""	"2024-02-02T20:10:45.759221Z"	""
812	"3"	"az"	""	""	""	""	"2024-02-02T20:10:54.987490Z"	""	""	""	""	""	24560131	""	6.83	""	"{""choices"":[""none"",""foreign""]}"	""	""	""	""	""	""	""	""	""	"Still , inflation remains well above the BoE 's 2 percent target ."	""	""	"2024-02-02T20:10:54.987511Z"	""
813	"3"	"az"	""	""	""	""	"2024-02-02T20:11:05.779341Z"	""	""	""	""	""	70357286	""	6.577	""	"none"	""	""	""	""	""	""	""	""	""	"Even without taking inflation into account , they made more money than we did , "" Calhoun commented in a 20th anniversary reminiscence in 1998 . )"	""	""	"2024-02-02T20:11:05.779361Z"	""
814	"3"	"az"	""	""	""	""	"2024-02-02T20:13:14.852193Z"	""	""	""	""	""	88844657	""	8.836	""	"none"	""	""	""	""	""	""	""	""	""	"Examining changes in wages alone , Arin Dube of the University of Massachusetts-Amherst estimates that two-thirds of American workers have seen their wages go up after accounting for inflation over the last two years ."	""	""	"2024-02-02T20:13:14.852219Z"	""
815	"3"	"az"	""	""	""	""	"2024-02-02T20:13:20.773021Z"	""	""	""	""	""	13654667	""	4.192	""	"none"	""	""	""	""	""	""	""	""	""	"The bank 's goal is for average inflation to stay within a range of 1 percent to 4 percent ."	""	""	"2024-02-02T20:13:20.773048Z"	""
816	"3"	"az"	""	""	""	"normal-narrative"	"2024-02-02T20:13:53.391087Z"	""	"rates"	""	""	""	20669197	""	29.862	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	"past"	""	""	""	""	"past"	"Robert Wood at BofA-ML compared the current situation with the European Central Bank 's fateful decision , then led by President Jean-Claude Trichet , to launch two early hikes against inflation that are now widely agreed as a major policy error ."	""	""	"2024-02-02T20:13:53.391109Z"	""
817	"3"	"az*"	""	""	""	""	"2024-02-02T20:14:10.901440Z"	""	""	""	""	""	19220432	""	14.676	""	"none"	""	""	""	""	""	""	""	""	""	"It seems at least plausible that this is not conductive to bending the cost curve , and keeping health care inflation in greater check ."	""	""	"2024-02-02T20:14:10.901461Z"	""
818	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T20:14:33.298992Z"	""	"rates"	""	""	""	3300473	""	20.378	""	"effect"	""	""	""	"future"	""	""	""	""	"present"	"The rebound in business spending , together with a sturdy labor market , a strengthening housing market and firming underlying inflation , should keep the Federal Reserve on course to raise interest rates later this year ."	""	""	"2024-02-02T20:14:33.299015Z"	""
819	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T20:18:44.610507Z"	""	"{""choices"":[""rates"",""future"",""trade""]}"	""	""	""	88620781	""	249.442	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	"future"	""	""	""	""	"future"	"The Antipodean currencies have also been roused from their ranges and will have traders looking closely at labour and inflation data in both countries this month for anything that might prompt further shifts in central bank rhetoric ."	"present"	""	"2024-02-02T20:18:44.610530Z"	""
820	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T20:19:42.521205Z"	""	"{""choices"":[""savings"",""general""]}"	""	""	""	525009	""	56.064	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	"Keeping money in so-called "" safe "" investments exposes savers to one other threat : an inability to keep up with inflation in retirement ."	""	""	"2024-02-02T20:19:42.521233Z"	""
821	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T20:19:59.218667Z"	""	"trade"	""	""	""	88336901	""	14.605	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	""	""	""	""	""	"present"	"Meanwhile , the Lebanese pound has continued to slide , hitting new lows this week amid staggering inflation and soaring poverty ."	"present"	""	"2024-02-02T20:19:59.218689Z"	""
822	"3"	"az*"	""	""	""	""	"2024-02-02T20:20:10.855711Z"	""	""	""	""	""	395388	""	7.578	""	"none"	""	""	""	""	""	""	""	""	""	"Consequently , price indexes that measure consumer goods -- like the CPI and PCE -- report greater rates of inflation than the IPD ."	""	""	"2024-02-02T20:20:10.855738Z"	""
823	"3"	"az*"	""	""	""	""	"2024-02-02T20:20:27.694087Z"	""	""	""	""	""	923423	""	13.073	""	"none"	""	""	""	""	""	""	""	""	""	"This would slow the rate of growth of military pay and allow cash compensation to return to the 70th percentile goal over time but still provide an annual pay raise to the force , albeit below the rate of inflation ."	""	""	"2024-02-02T20:20:27.694113Z"	""
824	"3"	"az*"	""	""	""	"counter_narrative"	"2024-02-02T20:21:36.179255Z"	""	"rates"	""	""	""	7293884	""	62.803	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	"future"	""	""	""	""	"past"	"And a tick up in inflation in January to 0.4 percent , from 0.2 percent in December , is unlikely to deter Draghi ."	""	""	"2024-02-02T20:21:36.179276Z"	""
825	"3"	"az*"	"{""choices"":[""monetary"",""fiscal""]}"	""	""	"normal-narrative"	"2024-02-02T20:23:18.806589Z"	""	"{""choices"":[""purchase"",""future""]}"	""	"future"	""	33388741	""	130.555	"future"	"{""choices"":[""cause"",""effect""]}"	""	""	"future"	""	""	""	""	""	"future"	"Will vast sums be injected into the economy and find their way into people 's pockets , or will real incomes shrink under the weight of inflation ?"	""	""	"2024-02-06T18:32:45.117274Z"	""
826	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T20:23:46.962834Z"	""	"rates"	""	""	""	16013964	""	26.13	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	"future"	""	""	""	""	"future"	"Kuroda instead vowed to keep policy loose to achieve the BOJ 's 2 percent inflation goal , even as the BOJ issued a more upbeat economic assessment ."	""	""	"2024-02-02T20:23:46.962856Z"	""
827	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T20:25:40.892236Z"	""	"{""choices"":[""purchase"",""general"",""redistribution"",""general""]}"	""	""	""	31746663	""	221.726	""	"effect"	""	""	"general"	""	"general"	""	""	""	"general"	"Inflation is a hidden , regressive , and insidious tax ."	""	""	"2024-02-02T20:27:31.705002Z"	""
828	"3"	"az*"	""	""	""	""	"2024-02-02T20:27:38.568188Z"	""	""	""	""	""	949026	""	5.024	""	"none"	""	""	""	""	""	""	""	""	""	"Although the tiny fluctuations in the CMB are consistent with a Universe shaped by inflation , they 're not a direct signature of inflation itself ."	""	""	"2024-02-02T20:27:38.568208Z"	""
829	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T20:31:29.211136Z"	""	"rates"	""	""	""	90113944	""	12.263	""	"effect"	""	""	""	"present"	""	""	""	""	"present"	"The change , Michigan lottery officials said Tuesday , is mostly a result of rising interest rates , which the Fed is using to try to lower inflation ."	""	""	"2024-02-02T20:31:29.211158Z"	""
830	"3"	"az*"	"{""choices"":[""monetary"",""fiscal""]}"	""	""	"counter_narrative"	"2024-02-02T20:32:03.238540Z"	""	""	""	"past"	""	364757	""	32.057	"past"	"cause"	""	""	""	""	""	""	""	""	"present"	"But while the first part of the goldbug narrative -- large government debts and extensive central-bank intervention -- did materialize , inflation has not ."	""	""	"2024-02-02T20:32:03.238561Z"	""
831	"3"	"az*"	""	""	""	""	"2024-02-02T20:32:10.624319Z"	""	""	""	""	""	8760194	""	5.399	""	"none"	""	""	""	""	""	""	""	""	""	"The movie made an impressive $107.5 million domestically during its theatrical run in 1992 , which would equate to a $222.3 million movie when adjusted for inflation ."	""	""	"2024-02-02T20:32:10.624346Z"	""
857	"3"	"az*"	""	""	"present"	"normal-narrative"	"2024-02-02T23:14:24.029094Z"	""	"{""choices"":[""cost"",""redistribution"",""present""]}"	""	""	""	1268194	""	29.544	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	""	"present"	""	""	""	"present"	"In 2011 , then World Bank president Robert Zoellick estimated that 44 million people fell into poverty in 2010 due to rising food prices , adding , "" Food price inflation is the biggest threat today to the world 's poor ... one weather event and you start to push people over the edge . """	""	""	"2024-02-02T23:14:24.029114Z"	""
858	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T23:14:42.832562Z"	""	"rates"	""	""	""	20941165	""	16.999	""	"effect"	""	""	""	"future"	""	""	""	""	"future"	"Fed FOMC voting members were in full force this week , and Philadelphia Fed chief Patrick Harker commented Thursday that while the 2 percent inflation target will remain untouched , he still believes there should be another rate hike ."	""	""	"2024-02-02T23:14:42.832589Z"	""
859	"3"	"az*"	""	""	""	""	"2024-02-02T23:14:51.044462Z"	""	""	""	""	""	21409378	""	5.468	""	"none"	""	""	""	""	""	""	""	""	""	"Inflation Model Explained : They say that "" the tape tells all . """	""	""	"2024-02-02T23:14:51.044483Z"	""
860	"3"	"az*"	""	""	""	""	"2024-02-02T23:15:03.823020Z"	""	""	""	""	""	3076514	""	10.95	""	"none"	""	""	""	""	""	""	""	""	""	"This would ignore all the signs of weakness we 've seen in recent months , from retail sales to factory orders to industrial production and inflation and home sales and the trade balance and more ."	""	""	"2024-02-02T23:15:03.823042Z"	""
861	"3"	"az*"	""	""	""	"counter_narrative"	"2024-02-02T23:15:23.525552Z"	""	"rates"	""	""	""	70583456	""	17.89	""	"effect"	""	""	""	"future"	""	""	""	""	"future"	"Fed Chairman Jerome Powell told CBS 's 60 minutes in an interview that the Fed would not rush to raise interest rates even if inflation climbs a bit above its 2% target ."	""	""	"2024-02-02T23:15:23.525574Z"	""
862	"3"	"az*"	"{""choices"":[""supply"",""present"",""wage"",""present"",""international""]}"	""	""	"normal-narrative"	"2024-02-02T23:15:48.410868Z"	""	""	""	""	""	20662664	"present"	23.126	""	"cause"	""	""	""	""	""	""	""	"present"	"present"	"She said several factors have held inflation down , including a job market still healing from the Great Recession , lower energy prices and a strong dollar , which has reduced the costs of imports ."	""	""	"2024-02-02T23:15:48.410889Z"	"present"
863	"3"	"az*"	""	""	""	""	"2024-02-02T23:15:53.187896Z"	""	""	""	""	""	703349	""	3.241	""	"none"	""	""	""	""	""	""	""	""	""	"I expect inflation to come in under 1 ? %"	""	""	"2024-02-02T23:15:53.187916Z"	""
864	"3"	"az*"	"{""choices"":[""demand"",""fiscal"",""present"",""expect"",""present""]}"	""	""	"normal-narrative"	"2024-02-02T23:19:42.535194Z"	"future"	"savings"	"present"	"present"	""	32525002	""	76.233	""	"{""choices"":[""cause"",""effect""]}"	""	""	""	""	""	"present"	""	""	"future"	"One factor behind the increase in yields is the expectation that inflation will pick up as the economy reopens and as the government stimulus funds work through the economy ."	""	""	"2024-02-02T23:19:42.535216Z"	""
865	"3"	"az*"	""	""	""	""	"2024-02-02T23:19:50.499858Z"	""	""	""	""	""	3428595	""	6.151	""	"none"	""	""	""	""	""	""	""	""	""	"The analysis also used a Purchasing Power Parity ( PPP ) basis , which takes into account the living cost and inflation rates , in order to compare living standards between the different nations ."	""	""	"2024-02-02T23:19:50.499879Z"	""
866	"3"	"az*"	""	""	"general"	"counter_narrative"	"2024-02-02T23:20:17.866940Z"	""	"{""choices"":[""cost"",""general"",""savings""]}"	""	""	""	3316124	""	49.01	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	"In their model , changes in inflation do not affect home prices in a uniform way ."	""	""	"2024-02-06T18:33:16.406191Z"	""
867	"3"	"az*"	"monetary"	""	""	"normal-narrative"	"2024-02-02T23:21:36.478051Z"	""	"savings"	""	""	""	86288495	""	72.975	"future"	"{""choices"":[""cause"",""effect""]}"	""	""	""	""	""	"present"	""	""	"future"	"Investors , such as family offices , which manage money on behalf of wealthy individuals , have sought out the cryptocurrency as a hedge against any future inflation that might stem from central bank stimulus , analysts said ."	""	""	"2024-02-02T23:21:36.478085Z"	""
868	"3"	"az*"	""	""	""	""	"2024-02-02T23:21:44.319502Z"	""	""	""	""	""	86331418	""	5.832	""	"none"	""	""	""	""	""	""	""	""	""	"For those who have n't been faced with writing big checks , here 's a picture of the inflation-adjusted cost of tuition and fees at public universities ."	""	""	"2024-02-02T23:21:44.319523Z"	""
869	"3"	"az*"	""	""	""	""	"2024-02-02T23:23:03.143838Z"	""	""	""	""	""	43005005	""	5.469	""	"none"	""	""	""	""	""	""	""	""	""	"And with today 's numbers there is some renewed concern about the possibility inflation could be heating up ."	""	""	"2024-02-02T23:23:03.143871Z"	""
